date,site,Borough,Pathway,NMCTR external delay,Total external delay days
18/11/2024,QEH,Bexley,Pathway 0,1,1
18/11/2024,QEH,Bexley,Pathway 2,12,148
18/11/2024,QEH,Bexley,Pathway 3,8,155
18/11/2024,QEH,Greenwich,Pathway 0,1,4
18/11/2024,QEH,Greenwich,Pathway 1,6,51
18/11/2024,QEH,Greenwich,Pathway 2,9,72
18/11/2024,QEH,Greenwich,Pathway 3,6,222
18/11/2024,QEH,Lewisham,Pathway 0,1,4
18/11/2024,QEH,Other,Pathway 0,1,1
18/11/2024,UHL,Bexley,Pathway 1,1,22
18/11/2024,UHL,Bexley,Pathway 3,2,27
18/11/2024,UHL,Greenwich,Pathway 0,1,32
18/11/2024,UHL,Greenwich,Pathway 1,2,9
18/11/2024,UHL,Greenwich,Pathway 2,2,45
18/11/2024,UHL,Greenwich,Pathway 3,3,61
18/11/2024,UHL,Lewisham,Pathway 0,8,95
18/11/2024,UHL,Lewisham,Pathway 1,7,106
18/11/2024,UHL,Lewisham,Pathway 2,4,109
18/11/2024,UHL,Lewisham,Pathway 3,22,662
18/11/2024,UHL,Other,Pathway 0,4,20
18/11/2024,UHL,Other,Pathway 1,1,139
18/11/2024,UHL,Other,Pathway 3,4,74
19/11/2024,QEH,Bexley,Pathway 0,1,2
19/11/2024,QEH,Bexley,Pathway 2,12,160
19/11/2024,QEH,Bexley,Pathway 3,8,182
19/11/2024,QEH,Greenwich,Pathway 0,2,6
19/11/2024,QEH,Greenwich,Pathway 1,5,51
19/11/2024,QEH,Greenwich,Pathway 2,11,74
19/11/2024,QEH,Greenwich,Pathway 3,4,126
19/11/2024,QEH,Lewisham,Pathway 0,1,5
19/11/2024,UHL,Bexley,Pathway 3,2,29
19/11/2024,UHL,Greenwich,Pathway 0,2,56
19/11/2024,UHL,Greenwich,Pathway 1,2,7
19/11/2024,UHL,Greenwich,Pathway 2,2,47
19/11/2024,UHL,Greenwich,Pathway 3,3,64
19/11/2024,UHL,Lewisham,Pathway 0,9,99
19/11/2024,UHL,Lewisham,Pathway 1,6,84
19/11/2024,UHL,Lewisham,Pathway 2,5,108
19/11/2024,UHL,Lewisham,Pathway 3,24,719
19/11/2024,UHL,Other,Pathway 0,4,19
19/11/2024,UHL,Other,Pathway 1,1,140
19/11/2024,UHL,Other,Pathway 3,4,78
20/11/2024,QEH,Bexley,Pathway 2,10,133
20/11/2024,QEH,Bexley,Pathway 3,7,181
20/11/2024,QEH,Greenwich,Pathway 0,1,6
20/11/2024,QEH,Greenwich,Pathway 1,6,56
20/11/2024,QEH,Greenwich,Pathway 2,10,79
20/11/2024,QEH,Greenwich,Pathway 3,4,130
20/11/2024,QEH,Lewisham,Pathway 0,1,6
20/11/2024,UHL,Bexley,Pathway 3,1,28
20/11/2024,UHL,Greenwich,Pathway 0,2,58
20/11/2024,UHL,Greenwich,Pathway 1,3,10
20/11/2024,UHL,Greenwich,Pathway 2,2,49
20/11/2024,UHL,Greenwich,Pathway 3,3,67
20/11/2024,UHL,Lewisham,Pathway 0,12,109
20/11/2024,UHL,Lewisham,Pathway 1,10,94
20/11/2024,UHL,Lewisham,Pathway 2,6,114
20/11/2024,UHL,Lewisham,Pathway 3,25,700
20/11/2024,UHL,Other,Pathway 0,4,22
20/11/2024,UHL,Other,Pathway 1,2,142
20/11/2024,UHL,Other,Pathway 2,1,1
20/11/2024,UHL,Other,Pathway 3,4,82
21/11/2024,QEH,Bexley,Pathway 1,4,39
21/11/2024,QEH,Bexley,Pathway 2,8,120
21/11/2024,QEH,Bexley,Pathway 3,6,184
21/11/2024,QEH,Greenwich,Pathway 0,2,8
21/11/2024,QEH,Greenwich,Pathway 1,8,63
21/11/2024,QEH,Greenwich,Pathway 2,8,73
21/11/2024,QEH,Greenwich,Pathway 3,3,71
21/11/2024,QEH,Lewisham,Pathway 0,1,7
21/11/2024,UHL,Bexley,Pathway 3,1,29
21/11/2024,UHL,Greenwich,Pathway 0,4,62
21/11/2024,UHL,Greenwich,Pathway 1,1,2
21/11/2024,UHL,Greenwich,Pathway 2,2,51
21/11/2024,UHL,Greenwich,Pathway 3,3,70
21/11/2024,UHL,Lewisham,Pathway 0,14,127
21/11/2024,UHL,Lewisham,Pathway 1,10,97
21/11/2024,UHL,Lewisham,Pathway 2,7,118
21/11/2024,UHL,Lewisham,Pathway 3,23,649
21/11/2024,UHL,Other,Pathway 0,4,26
21/11/2024,UHL,Other,Pathway 2,1,2
21/11/2024,UHL,Other,Pathway 3,3,71
22/11/2024,QEH,Bexley,Pathway 0,1,1
22/11/2024,QEH,Bexley,Pathway 1,4,4
22/11/2024,QEH,Bexley,Pathway 2,6,53
22/11/2024,QEH,Bexley,Pathway 3,7,206
22/11/2024,QEH,Greenwich,Pathway 0,2,9
22/11/2024,QEH,Greenwich,Pathway 1,6,67
22/11/2024,QEH,Greenwich,Pathway 2,5,54
22/11/2024,QEH,Greenwich,Pathway 3,3,74
22/11/2024,UHL,Bexley,Pathway 3,1,30
22/11/2024,UHL,Greenwich,Pathway 0,4,66
22/11/2024,UHL,Greenwich,Pathway 2,2,53
22/11/2024,UHL,Greenwich,Pathway 3,3,73
22/11/2024,UHL,Lewisham,Pathway 0,13,139
22/11/2024,UHL,Lewisham,Pathway 1,5,90
22/11/2024,UHL,Lewisham,Pathway 2,7,125
22/11/2024,UHL,Lewisham,Pathway 3,23,672
22/11/2024,UHL,Other,Pathway 0,4,30
22/11/2024,UHL,Other,Pathway 3,3,74
23/11/2024,QEH,Bexley,Pathway 0,1,2
23/11/2024,QEH,Bexley,Pathway 1,4,8
23/11/2024,QEH,Bexley,Pathway 2,6,59
23/11/2024,QEH,Bexley,Pathway 3,7,213
23/11/2024,QEH,Greenwich,Pathway 0,2,11
23/11/2024,QEH,Greenwich,Pathway 1,6,73
23/11/2024,QEH,Greenwich,Pathway 2,5,59
23/11/2024,QEH,Greenwich,Pathway 3,3,77
23/11/2024,UHL,Bexley,Pathway 3,1,31
23/11/2024,UHL,Greenwich,Pathway 0,4,70
23/11/2024,UHL,Greenwich,Pathway 2,2,55
23/11/2024,UHL,Greenwich,Pathway 3,3,76
23/11/2024,UHL,Lewisham,Pathway 0,12,140
23/11/2024,UHL,Lewisham,Pathway 1,4,90
23/11/2024,UHL,Lewisham,Pathway 2,5,126
23/11/2024,UHL,Lewisham,Pathway 3,23,695
23/11/2024,UHL,Other,Pathway 0,4,34
23/11/2024,UHL,Other,Pathway 3,3,77
24/11/2024,QEH,Bexley,Pathway 0,1,3
24/11/2024,QEH,Bexley,Pathway 1,4,12
24/11/2024,QEH,Bexley,Pathway 2,6,65
24/11/2024,QEH,Bexley,Pathway 3,7,220
24/11/2024,QEH,Greenwich,Pathway 0,2,13
24/11/2024,QEH,Greenwich,Pathway 1,6,79
24/11/2024,QEH,Greenwich,Pathway 2,5,64
24/11/2024,QEH,Greenwich,Pathway 3,3,80
24/11/2024,UHL,Bexley,Pathway 3,1,32
24/11/2024,UHL,Greenwich,Pathway 0,4,74
24/11/2024,UHL,Greenwich,Pathway 2,2,57
24/11/2024,UHL,Greenwich,Pathway 3,3,79
24/11/2024,UHL,Lewisham,Pathway 0,12,152
24/11/2024,UHL,Lewisham,Pathway 1,4,94
24/11/2024,UHL,Lewisham,Pathway 2,5,131
24/11/2024,UHL,Lewisham,Pathway 3,23,718
24/11/2024,UHL,Other,Pathway 0,4,38
24/11/2024,UHL,Other,Pathway 3,3,80
25/11/2024,QEH,Bexley,Pathway 0,4,7
25/11/2024,QEH,Bexley,Pathway 1,7,24
25/11/2024,QEH,Bexley,Pathway 2,8,93
25/11/2024,QEH,Bexley,Pathway 3,4,98
25/11/2024,QEH,Greenwich,Pathway 0,2,15
25/11/2024,QEH,Greenwich,Pathway 1,3,44
25/11/2024,QEH,Greenwich,Pathway 2,11,88
25/11/2024,QEH,Greenwich,Pathway 3,3,83
25/11/2024,QEH,Other,Pathway 1,1,26
25/11/2024,QEH,Other,Pathway 3,2,79
25/11/2024,UHL,Bexley,Pathway 3,1,33
25/11/2024,UHL,Greenwich,Pathway 0,3,73
25/11/2024,UHL,Greenwich,Pathway 1,1,1
25/11/2024,UHL,Greenwich,Pathway 2,2,59
25/11/2024,UHL,Greenwich,Pathway 3,5,123
25/11/2024,UHL,Lewisham,Pathway 0,12,117
25/11/2024,UHL,Lewisham,Pathway 1,10,99
25/11/2024,UHL,Lewisham,Pathway 2,3,97
25/11/2024,UHL,Lewisham,Pathway 3,21,590
25/11/2024,UHL,Other,Pathway 0,5,43
25/11/2024,UHL,Other,Pathway 2,1,34
25/11/2024,UHL,Other,Pathway 3,4,145
26/11/2024,QEH,Bexley,Pathway 0,3,9
26/11/2024,QEH,Bexley,Pathway 1,4,17
26/11/2024,QEH,Bexley,Pathway 2,3,40
26/11/2024,QEH,Bexley,Pathway 3,3,97
26/11/2024,QEH,Greenwich,Pathway 0,1,12
26/11/2024,QEH,Greenwich,Pathway 1,3,47
26/11/2024,QEH,Greenwich,Pathway 2,11,83
26/11/2024,QEH,Greenwich,Pathway 3,2,44
26/11/2024,QEH,Other,Pathway 1,1,27
26/11/2024,QEH,Other,Pathway 3,2,81
26/11/2024,UHL,Bexley,Pathway 1,1,1
26/11/2024,UHL,Bexley,Pathway 3,1,34
26/11/2024,UHL,Greenwich,Pathway 0,3,76
26/11/2024,UHL,Greenwich,Pathway 1,1,3
26/11/2024,UHL,Greenwich,Pathway 2,2,61
26/11/2024,UHL,Greenwich,Pathway 3,5,128
26/11/2024,UHL,Lewisham,Pathway 0,16,133
26/11/2024,UHL,Lewisham,Pathway 1,9,105
26/11/2024,UHL,Lewisham,Pathway 2,3,93
26/11/2024,UHL,Lewisham,Pathway 3,21,603
26/11/2024,UHL,Other,Pathway 0,7,50
26/11/2024,UHL,Other,Pathway 1,3,3
26/11/2024,UHL,Other,Pathway 2,2,36
26/11/2024,UHL,Other,Pathway 3,4,149
27/11/2024,QEH,Bexley,Pathway 0,3,5
27/11/2024,QEH,Bexley,Pathway 1,4,14
27/11/2024,QEH,Bexley,Pathway 2,4,62
27/11/2024,QEH,Bexley,Pathway 3,4,105
27/11/2024,QEH,Greenwich,Pathway 0,1,13
27/11/2024,QEH,Greenwich,Pathway 1,5,40
27/11/2024,QEH,Greenwich,Pathway 2,9,97
27/11/2024,QEH,Greenwich,Pathway 3,2,46
27/11/2024,QEH,Other,Pathway 0,1,1
27/11/2024,QEH,Other,Pathway 1,1,28
27/11/2024,QEH,Other,Pathway 3,2,83
27/11/2024,UHL,Bexley,Pathway 3,1,35
27/11/2024,UHL,Greenwich,Pathway 0,4,80
27/11/2024,UHL,Greenwich,Pathway 1,1,4
27/11/2024,UHL,Greenwich,Pathway 2,2,63
27/11/2024,UHL,Greenwich,Pathway 3,5,133
27/11/2024,UHL,Lewisham,Pathway 0,13,108
27/11/2024,UHL,Lewisham,Pathway 1,8,106
27/11/2024,UHL,Lewisham,Pathway 2,3,96
27/11/2024,UHL,Lewisham,Pathway 3,22,629
27/11/2024,UHL,Other,Pathway 0,5,45
27/11/2024,UHL,Other,Pathway 1,1,2
27/11/2024,UHL,Other,Pathway 2,2,38
27/11/2024,UHL,Other,Pathway 3,4,153
28/11/2024,QEH,Bexley,Pathway 0,1,4
28/11/2024,QEH,Bexley,Pathway 1,2,8
28/11/2024,QEH,Bexley,Pathway 2,3,9
28/11/2024,QEH,Bexley,Pathway 3,4,45
28/11/2024,QEH,Greenwich,Pathway 0,1,1
28/11/2024,QEH,Greenwich,Pathway 1,4,36
28/11/2024,QEH,Greenwich,Pathway 2,16,182
28/11/2024,QEH,Greenwich,Pathway 3,1,4
28/11/2024,QEH,Other,Pathway 3,2,85
28/11/2024,UHL,Bexley,Pathway 3,1,36
28/11/2024,UHL,Greenwich,Pathway 0,6,86
28/11/2024,UHL,Greenwich,Pathway 1,1,5
28/11/2024,UHL,Greenwich,Pathway 2,2,65
28/11/2024,UHL,Greenwich,Pathway 3,5,138
28/11/2024,UHL,Lewisham,Pathway 0,13,95
28/11/2024,UHL,Lewisham,Pathway 1,7,110
28/11/2024,UHL,Lewisham,Pathway 2,3,61
28/11/2024,UHL,Lewisham,Pathway 3,21,642
28/11/2024,UHL,Other,Pathway 0,4,33
28/11/2024,UHL,Other,Pathway 1,3,21
28/11/2024,UHL,Other,Pathway 2,4,42
28/11/2024,UHL,Other,Pathway 3,5,158
29/11/2024,QEH,Bexley,Pathway 0,4,52
29/11/2024,QEH,Bexley,Pathway 1,4,10
29/11/2024,QEH,Bexley,Pathway 2,4,35
29/11/2024,QEH,Bexley,Pathway 3,3,52
29/11/2024,QEH,Greenwich,Pathway 0,4,4
29/11/2024,QEH,Greenwich,Pathway 1,2,5
29/11/2024,QEH,Greenwich,Pathway 2,12,151
29/11/2024,QEH,Other,Pathway 0,1,1
29/11/2024,QEH,Other,Pathway 3,2,87
29/11/2024,UHL,Bexley,Pathway 3,1,37
29/11/2024,UHL,Greenwich,Pathway 0,5,90
29/11/2024,UHL,Greenwich,Pathway 1,1,6
29/11/2024,UHL,Greenwich,Pathway 2,2,67
29/11/2024,UHL,Greenwich,Pathway 3,4,99
29/11/2024,UHL,Lewisham,Pathway 0,13,118
29/11/2024,UHL,Lewisham,Pathway 1,5,102
29/11/2024,UHL,Lewisham,Pathway 2,2,60
29/11/2024,UHL,Lewisham,Pathway 3,20,638
29/11/2024,UHL,Other,Pathway 0,4,37
29/11/2024,UHL,Other,Pathway 1,3,24
29/11/2024,UHL,Other,Pathway 2,4,46
29/11/2024,UHL,Other,Pathway 3,4,97
30/11/2024,QEH,Bexley,Pathway 0,4,56
30/11/2024,QEH,Bexley,Pathway 1,3,12
30/11/2024,QEH,Bexley,Pathway 2,4,39
30/11/2024,QEH,Bexley,Pathway 3,3,55
30/11/2024,QEH,Greenwich,Pathway 0,2,4
30/11/2024,QEH,Greenwich,Pathway 1,1,4
30/11/2024,QEH,Greenwich,Pathway 2,12,163
30/11/2024,QEH,Other,Pathway 0,1,2
30/11/2024,QEH,Other,Pathway 3,2,89
30/11/2024,UHL,Bexley,Pathway 3,1,38
30/11/2024,UHL,Greenwich,Pathway 0,5,95
30/11/2024,UHL,Greenwich,Pathway 1,1,7
30/11/2024,UHL,Greenwich,Pathway 2,2,69
30/11/2024,UHL,Greenwich,Pathway 3,4,103
30/11/2024,UHL,Lewisham,Pathway 0,13,131
30/11/2024,UHL,Lewisham,Pathway 1,5,107
30/11/2024,UHL,Lewisham,Pathway 2,2,62
30/11/2024,UHL,Lewisham,Pathway 3,20,658
30/11/2024,UHL,Other,Pathway 0,4,41
30/11/2024,UHL,Other,Pathway 1,3,27
30/11/2024,UHL,Other,Pathway 2,4,50
30/11/2024,UHL,Other,Pathway 3,4,101
01/12/2024,QEH,Bexley,Pathway 0,4,60
01/12/2024,QEH,Bexley,Pathway 1,3,15
01/12/2024,QEH,Bexley,Pathway 2,4,43
01/12/2024,QEH,Bexley,Pathway 3,3,58
01/12/2024,QEH,Greenwich,Pathway 0,2,6
01/12/2024,QEH,Greenwich,Pathway 1,2,6
01/12/2024,QEH,Greenwich,Pathway 2,13,180
01/12/2024,QEH,Other,Pathway 0,1,3
01/12/2024,QEH,Other,Pathway 3,2,91
01/12/2024,UHL,Bexley,Pathway 3,1,39
01/12/2024,UHL,Greenwich,Pathway 0,5,100
01/12/2024,UHL,Greenwich,Pathway 1,1,8
01/12/2024,UHL,Greenwich,Pathway 2,2,71
01/12/2024,UHL,Greenwich,Pathway 3,4,107
01/12/2024,UHL,Lewisham,Pathway 0,13,144
01/12/2024,UHL,Lewisham,Pathway 1,5,112
01/12/2024,UHL,Lewisham,Pathway 2,1,60
01/12/2024,UHL,Lewisham,Pathway 3,20,678
01/12/2024,UHL,Other,Pathway 0,4,45
01/12/2024,UHL,Other,Pathway 1,3,30
01/12/2024,UHL,Other,Pathway 2,3,50
01/12/2024,UHL,Other,Pathway 3,4,105
02/12/2024,QEH,Bexley,Pathway 0,4,61
02/12/2024,QEH,Bexley,Pathway 1,2,14
02/12/2024,QEH,Bexley,Pathway 2,6,44
02/12/2024,QEH,Bexley,Pathway 3,2,21
02/12/2024,QEH,Greenwich,Pathway 0,1,4
02/12/2024,QEH,Greenwich,Pathway 1,5,11
02/12/2024,QEH,Greenwich,Pathway 2,17,216
02/12/2024,QEH,Greenwich,Pathway 3,1,5
02/12/2024,QEH,Other,Pathway 0,1,4
02/12/2024,QEH,Other,Pathway 3,2,93
02/12/2024,UHL,Bexley,Pathway 3,1,40
02/12/2024,UHL,Greenwich,Pathway 0,4,93
02/12/2024,UHL,Greenwich,Pathway 2,3,76
02/12/2024,UHL,Greenwich,Pathway 3,4,77
02/12/2024,UHL,Lewisham,Pathway 0,13,109
02/12/2024,UHL,Lewisham,Pathway 1,7,119
02/12/2024,UHL,Lewisham,Pathway 2,1,61
02/12/2024,UHL,Lewisham,Pathway 3,21,734
02/12/2024,UHL,Other,Pathway 0,6,39
02/12/2024,UHL,Other,Pathway 1,3,33
02/12/2024,UHL,Other,Pathway 2,1,7
02/12/2024,UHL,Other,Pathway 3,6,133
03/12/2024,QEH,Bexley,Pathway 0,5,65
03/12/2024,QEH,Bexley,Pathway 2,6,28
03/12/2024,QEH,Bexley,Pathway 3,5,26
03/12/2024,QEH,Greenwich,Pathway 0,3,7
03/12/2024,QEH,Greenwich,Pathway 1,5,16
03/12/2024,QEH,Greenwich,Pathway 2,15,193
03/12/2024,QEH,Greenwich,Pathway 3,2,24
03/12/2024,QEH,Other,Pathway 0,3,8
03/12/2024,QEH,Other,Pathway 3,2,95
03/12/2024,UHL,Bexley,Pathway 3,1,41
03/12/2024,UHL,Greenwich,Pathway 0,4,97
03/12/2024,UHL,Greenwich,Pathway 2,4,80
03/12/2024,UHL,Greenwich,Pathway 3,4,81
03/12/2024,UHL,Lewisham,Pathway 0,12,119
03/12/2024,UHL,Lewisham,Pathway 1,6,113
03/12/2024,UHL,Lewisham,Pathway 2,4,65
03/12/2024,UHL,Lewisham,Pathway 3,21,755
03/12/2024,UHL,Other,Pathway 0,5,7
03/12/2024,UHL,Other,Pathway 1,4,58
03/12/2024,UHL,Other,Pathway 2,1,8
03/12/2024,UHL,Other,Pathway 3,7,147
04/12/2024,QEH,Bexley,Pathway 0,1,50
04/12/2024,QEH,Bexley,Pathway 1,1,11
04/12/2024,QEH,Bexley,Pathway 2,9,71
04/12/2024,QEH,Bexley,Pathway 3,5,23
04/12/2024,QEH,Greenwich,Pathway 0,1,1
04/12/2024,QEH,Greenwich,Pathway 1,5,39
04/12/2024,QEH,Greenwich,Pathway 2,16,181
04/12/2024,QEH,Greenwich,Pathway 3,3,27
04/12/2024,QEH,Other,Pathway 0,1,2
04/12/2024,QEH,Other,Pathway 1,1,3
04/12/2024,QEH,Other,Pathway 3,2,97
04/12/2024,UHL,Bexley,Pathway 3,1,42
04/12/2024,UHL,Greenwich,Pathway 0,4,94
04/12/2024,UHL,Greenwich,Pathway 1,1,1
04/12/2024,UHL,Greenwich,Pathway 2,4,84
04/12/2024,UHL,Greenwich,Pathway 3,5,106
04/12/2024,UHL,Lewisham,Pathway 0,12,121
04/12/2024,UHL,Lewisham,Pathway 1,10,130
04/12/2024,UHL,Lewisham,Pathway 2,3,67
04/12/2024,UHL,Lewisham,Pathway 3,25,793
04/12/2024,UHL,Other,Pathway 0,4,19
04/12/2024,UHL,Other,Pathway 1,6,68
04/12/2024,UHL,Other,Pathway 2,1,9
04/12/2024,UHL,Other,Pathway 3,6,137
05/12/2024,QEH,Bexley,Pathway 0,1,51
05/12/2024,QEH,Bexley,Pathway 1,2,3
05/12/2024,QEH,Bexley,Pathway 2,10,76
05/12/2024,QEH,Bexley,Pathway 3,4,33
05/12/2024,QEH,Greenwich,Pathway 0,2,3
05/12/2024,QEH,Greenwich,Pathway 1,8,40
05/12/2024,QEH,Greenwich,Pathway 2,16,201
05/12/2024,QEH,Greenwich,Pathway 3,5,37
05/12/2024,QEH,Other,Pathway 0,1,3
05/12/2024,QEH,Other,Pathway 1,1,4
05/12/2024,QEH,Other,Pathway 3,1,41
05/12/2024,UHL,Bexley,Pathway 3,1,43
05/12/2024,UHL,Greenwich,Pathway 0,4,98
05/12/2024,UHL,Greenwich,Pathway 1,2,3
05/12/2024,UHL,Greenwich,Pathway 2,3,82
05/12/2024,UHL,Greenwich,Pathway 3,4,89
05/12/2024,UHL,Lewisham,Pathway 0,12,165
05/12/2024,UHL,Lewisham,Pathway 1,10,127
05/12/2024,UHL,Lewisham,Pathway 2,3,70
05/12/2024,UHL,Lewisham,Pathway 3,24,731
05/12/2024,UHL,Other,Pathway 0,2,17
05/12/2024,UHL,Other,Pathway 1,5,63
05/12/2024,UHL,Other,Pathway 2,2,15
05/12/2024,UHL,Other,Pathway 3,6,102
06/12/2024,QEH,Bexley,Pathway 0,4,55
06/12/2024,QEH,Bexley,Pathway 1,3,5
06/12/2024,QEH,Bexley,Pathway 2,7,72
06/12/2024,QEH,Bexley,Pathway 3,6,46
06/12/2024,QEH,Greenwich,Pathway 0,1,1
06/12/2024,QEH,Greenwich,Pathway 1,7,44
06/12/2024,QEH,Greenwich,Pathway 2,20,249
06/12/2024,QEH,Greenwich,Pathway 3,4,33
06/12/2024,QEH,Other,Pathway 0,1,4
06/12/2024,QEH,Other,Pathway 1,1,5
06/12/2024,QEH,Other,Pathway 3,1,42
06/12/2024,UHL,Bexley,Pathway 3,1,44
06/12/2024,UHL,Greenwich,Pathway 0,4,102
06/12/2024,UHL,Greenwich,Pathway 2,3,85
06/12/2024,UHL,Greenwich,Pathway 3,4,93
06/12/2024,UHL,Lewisham,Pathway 0,12,173
06/12/2024,UHL,Lewisham,Pathway 1,6,127
06/12/2024,UHL,Lewisham,Pathway 2,3,73
06/12/2024,UHL,Lewisham,Pathway 3,23,739
06/12/2024,UHL,Other,Pathway 0,2,19
06/12/2024,UHL,Other,Pathway 1,3,39
06/12/2024,UHL,Other,Pathway 2,1,6
06/12/2024,UHL,Other,Pathway 3,6,108
07/12/2024,QEH,Bexley,Pathway 0,4,59
07/12/2024,QEH,Bexley,Pathway 1,2,6
07/12/2024,QEH,Bexley,Pathway 2,7,79
07/12/2024,QEH,Bexley,Pathway 3,6,52
07/12/2024,QEH,Greenwich,Pathway 1,9,53
07/12/2024,QEH,Greenwich,Pathway 2,20,269
07/12/2024,QEH,Greenwich,Pathway 3,4,37
07/12/2024,QEH,Other,Pathway 0,1,5
07/12/2024,QEH,Other,Pathway 1,1,6
07/12/2024,QEH,Other,Pathway 3,1,43
07/12/2024,UHL,Bexley,Pathway 3,1,45
07/12/2024,UHL,Greenwich,Pathway 0,4,106
07/12/2024,UHL,Greenwich,Pathway 2,3,88
07/12/2024,UHL,Greenwich,Pathway 3,4,97
07/12/2024,UHL,Lewisham,Pathway 0,12,185
07/12/2024,UHL,Lewisham,Pathway 1,5,130
07/12/2024,UHL,Lewisham,Pathway 2,3,76
07/12/2024,UHL,Lewisham,Pathway 3,23,762
07/12/2024,UHL,Other,Pathway 0,2,21
07/12/2024,UHL,Other,Pathway 1,1,26
07/12/2024,UHL,Other,Pathway 2,1,7
07/12/2024,UHL,Other,Pathway 3,6,114
08/12/2024,QEH,Bexley,Pathway 0,4,63
08/12/2024,QEH,Bexley,Pathway 1,2,8
08/12/2024,QEH,Bexley,Pathway 2,6,83
08/12/2024,QEH,Bexley,Pathway 3,6,58
08/12/2024,QEH,Greenwich,Pathway 1,8,60
08/12/2024,QEH,Greenwich,Pathway 2,20,289
08/12/2024,QEH,Greenwich,Pathway 3,4,41
08/12/2024,QEH,Other,Pathway 1,1,7
08/12/2024,QEH,Other,Pathway 3,1,44
08/12/2024,UHL,Bexley,Pathway 3,1,46
08/12/2024,UHL,Greenwich,Pathway 0,4,110
08/12/2024,UHL,Greenwich,Pathway 2,3,91
08/12/2024,UHL,Greenwich,Pathway 3,4,101
08/12/2024,UHL,Lewisham,Pathway 0,12,197
08/12/2024,UHL,Lewisham,Pathway 1,5,135
08/12/2024,UHL,Lewisham,Pathway 2,3,79
08/12/2024,UHL,Lewisham,Pathway 3,23,785
08/12/2024,UHL,Other,Pathway 0,2,23
08/12/2024,UHL,Other,Pathway 1,1,27
08/12/2024,UHL,Other,Pathway 2,1,8
08/12/2024,UHL,Other,Pathway 3,6,120
09/12/2024,QEH,Bexley,Pathway 0,3,63
09/12/2024,QEH,Bexley,Pathway 1,2,10
09/12/2024,QEH,Bexley,Pathway 2,7,80
09/12/2024,QEH,Bexley,Pathway 3,5,57
09/12/2024,QEH,Greenwich,Pathway 1,9,39
09/12/2024,QEH,Greenwich,Pathway 2,22,337
09/12/2024,QEH,Greenwich,Pathway 3,3,17
09/12/2024,QEH,Other,Pathway 1,1,8
09/12/2024,QEH,Other,Pathway 3,1,45
09/12/2024,UHL,Bexley,Pathway 3,1,47
09/12/2024,UHL,Greenwich,Pathway 0,5,122
09/12/2024,UHL,Greenwich,Pathway 1,1,1
09/12/2024,UHL,Greenwich,Pathway 2,3,94
09/12/2024,UHL,Greenwich,Pathway 3,4,105
09/12/2024,UHL,Lewisham,Pathway 0,14,206
09/12/2024,UHL,Lewisham,Pathway 1,6,141
09/12/2024,UHL,Lewisham,Pathway 2,3,76
09/12/2024,UHL,Lewisham,Pathway 3,22,766
09/12/2024,UHL,Other,Pathway 0,2,25
09/12/2024,UHL,Other,Pathway 1,1,28
09/12/2024,UHL,Other,Pathway 2,1,9
09/12/2024,UHL,Other,Pathway 3,6,126
10/12/2024,QEH,Bexley,Pathway 0,3,62
10/12/2024,QEH,Bexley,Pathway 1,5,15
10/12/2024,QEH,Bexley,Pathway 2,6,43
10/12/2024,QEH,Bexley,Pathway 3,3,40
10/12/2024,QEH,Greenwich,Pathway 1,7,40
10/12/2024,QEH,Greenwich,Pathway 2,20,333
10/12/2024,QEH,Greenwich,Pathway 3,4,34
10/12/2024,QEH,Other,Pathway 1,1,9
10/12/2024,QEH,Other,Pathway 3,1,46
10/12/2024,UHL,Bexley,Pathway 0,1,1
10/12/2024,UHL,Bexley,Pathway 3,1,48
10/12/2024,UHL,Greenwich,Pathway 0,4,120
10/12/2024,UHL,Greenwich,Pathway 2,3,97
10/12/2024,UHL,Greenwich,Pathway 3,4,109
10/12/2024,UHL,Lewisham,Pathway 0,13,161
10/12/2024,UHL,Lewisham,Pathway 1,7,141
10/12/2024,UHL,Lewisham,Pathway 2,3,79
10/12/2024,UHL,Lewisham,Pathway 3,23,789
10/12/2024,UHL,Other,Pathway 0,5,58
10/12/2024,UHL,Other,Pathway 1,2,18
10/12/2024,UHL,Other,Pathway 2,1,10
10/12/2024,UHL,Other,Pathway 3,4,60
11/12/2024,QEH,Bexley,Pathway 0,2,67
11/12/2024,QEH,Bexley,Pathway 2,4,32
11/12/2024,QEH,Bexley,Pathway 3,3,40
11/12/2024,QEH,Greenwich,Pathway 1,6,21
11/12/2024,QEH,Greenwich,Pathway 2,18,309
11/12/2024,QEH,Greenwich,Pathway 3,6,74
11/12/2024,QEH,Other,Pathway 1,1,10
11/12/2024,QEH,Other,Pathway 3,1,47
11/12/2024,UHL,Bexley,Pathway 0,1,2
11/12/2024,UHL,Greenwich,Pathway 0,5,125
11/12/2024,UHL,Greenwich,Pathway 2,3,100
11/12/2024,UHL,Greenwich,Pathway 3,4,113
11/12/2024,UHL,Lewisham,Pathway 0,11,165
11/12/2024,UHL,Lewisham,Pathway 1,8,153
11/12/2024,UHL,Lewisham,Pathway 2,2,79
11/12/2024,UHL,Lewisham,Pathway 3,23,771
11/12/2024,UHL,Other,Pathway 0,5,63
11/12/2024,UHL,Other,Pathway 1,2,20
11/12/2024,UHL,Other,Pathway 3,5,97
12/12/2024,QEH,Bexley,Pathway 0,2,59
12/12/2024,QEH,Bexley,Pathway 1,1,6
